Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),141,Soya beans,1994,1994,7021,Annual value,USD,226.2,A,Official figure
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),141,Soya beans,1995,1995,7021,Annual value,USD,217.1,A,Official figure
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),141,Soya beans,1996,1996,7021,Annual value,USD,272.1,A,Official figure
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),141,Soya beans,1997,1997,7021,Annual value,USD,291.1,A,Official figure
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),141,Soya beans,1998,1998,7021,Annual value,USD,212.1,A,Official figure
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),141,Soya beans,1999,1999,7021,Annual value,USD,167.1,A,Official figure
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),141,Soya beans,2000,2000,7021,Annual value,USD,180.1,A,Official figure
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),141,Soya beans,2001,2001,7021,Annual value,USD,169.1,A,Official figure
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),141,Soya beans,2002,2002,7021,Annual value,USD,153.1,A,Official figure
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),141,Soya beans,2003,2003,7021,Annual value,USD,179.6,A,Official figure
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),141,Soya beans,2004,2004,7021,Annual value,USD,194.3,A,Official figure
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),141,Soya beans,2005,2005,7021,Annual value,USD,170.5,A,Official figure
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),141,Soya beans,2006,2006,7021,Annual value,USD,176.5,A,Official figure
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),141,Soya beans,2007,2007,7021,Annual value,USD,216,A,Official figure
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),141,Soya beans,2008,2008,7021,Annual value,USD,274.2,A,Official figure
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),141,Soya beans,2009,2009,7021,Annual value,USD,255.4,A,Official figure
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),141,Soya beans,2010,2010,7021,Annual value,USD,262.7,A,Official figure
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),141,Soya beans,2011,2011,7021,Annual value,USD,308.8,A,Official figure
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),141,Soya beans,2012,2012,7021,Annual value,USD,363.1,A,Official figure
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),141,Soya beans,2013,2013,7021,Annual value,USD,327.7,A,Official figure
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),141,Soya beans,2014,2014,7021,Annual value,USD,307.5,A,Official figure
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),1802,Sugar cane,1992,1992,7021,Annual value,USD,26.2,X,Figure from international organizations
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),1802,Sugar cane,1993,1993,7021,Annual value,USD,37,X,Figure from international organizations
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),1802,Sugar cane,1994,1994,7021,Annual value,USD,40,X,Figure from international organizations
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),1802,Sugar cane,1995,1995,7021,Annual value,USD,35,X,Figure from international organizations
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),1802,Sugar cane,1996,1996,7021,Annual value,USD,31,X,Figure from international organizations
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),1802,Sugar cane,1997,1997,7021,Annual value,USD,35,X,Figure from international organizations
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),1802,Sugar cane,1998,1998,7021,Annual value,USD,28,X,Figure from international organizations
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),1802,Sugar cane,1999,1999,7021,Annual value,USD,21,X,Figure from international organizations
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),1802,Sugar cane,2000,2000,7021,Annual value,USD,23,X,Figure from international organizations
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),1802,Sugar cane,2001,2001,7021,Annual value,USD,27,X,Figure from international organizations
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),1802,Sugar cane,2002,2002,7021,Annual value,USD,17,X,Figure from international organizations
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),1802,Sugar cane,2006,2006,7021,Annual value,USD,11.9,A,Official figure
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),1802,Sugar cane,2007,2007,7021,Annual value,USD,12.1,A,Official figure
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),1802,Sugar cane,2008,2008,7021,Annual value,USD,13.5,A,Official figure
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),1802,Sugar cane,2009,2009,7021,Annual value,USD,14,A,Official figure
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),1802,Sugar cane,2010,2010,7021,Annual value,USD,29.2,A,Official figure
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),1802,Sugar cane,2011,2011,7021,Annual value,USD,36.5,A,Official figure
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),1802,Sugar cane,2012,2012,7021,Annual value,USD,26.7,A,Official figure
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),1802,Sugar cane,2013,2013,7021,Annual value,USD,25.5,A,Official figure
PP,Producer Prices,32,Argentina,5532,Producer Price (USD/tonne),1802,Sugar cane,2014,2014,7021,Annual value,USD,25.7,A,Official figure
PP,Producer Prices,51,Armenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1997,1997,7021,Annual value,USD,236.6,A,Official figure
PP,Producer Prices,51,Armenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1998,1998,7021,Annual value,USD,239.4,A,Official figure
PP,Producer Prices,51,Armenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1999,1999,7021,Annual value,USD,204.2,A,Official figure
PP,Producer Prices,51,Armenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2000,2000,7021,Annual value,USD,190.7,A,Official figure
PP,Producer Prices,51,Armenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2001,2001,7021,Annual value,USD,183.4,A,Official figure
PP,Producer Prices,51,Armenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2002,2002,7021,Annual value,USD,170.3,A,Official figure
PP,Producer Prices,51,Armenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2003,2003,7021,Annual value,USD,174.6,A,Official figure
PP,Producer Prices,51,Armenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2004,2004,7021,Annual value,USD,187,A,Official figure
PP,Producer Prices,51,Armenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2005,2005,7021,Annual value,USD,219.7,A,Official figure
PP,Producer Prices,51,Armenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2006,2006,7021,Annual value,USD,256.9,A,Official figure
PP,Producer Prices,51,Armenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2007,2007,7021,Annual value,USD,326.1,A,Official figure
PP,Producer Prices,51,Armenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2008,2008,7021,Annual value,USD,375,A,Official figure
PP,Producer Prices,51,Armenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2009,2009,7021,Annual value,USD,288.5,A,Official figure
PP,Producer Prices,51,Armenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2010,2010,7021,Annual value,USD,303.9,A,Official figure
PP,Producer Prices,51,Armenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2011,2011,7021,Annual value,USD,436.6,A,Official figure
PP,Producer Prices,51,Armenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2012,2012,7021,Annual value,USD,356.2,A,Official figure
PP,Producer Prices,51,Armenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2013,2013,7021,Annual value,USD,353.5,A,Official figure
PP,Producer Prices,51,Armenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2014,2014,7021,Annual value,USD,389.2,A,Official figure
PP,Producer Prices,51,Armenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2015,2015,7021,Annual value,USD,306.3,A,Official figure
PP,Producer Prices,51,Armenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2016,2016,7021,Annual value,USD,284.7,A,Official figure
PP,Producer Prices,51,Armenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2017,2017,7021,Annual value,USD,299.7,A,Official figure
PP,Producer Prices,51,Armenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2018,2018,7021,Annual value,USD,315.6,A,Official figure
PP,Producer Prices,51,Armenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2019,2019,7021,Annual value,USD,300.2,A,Official figure
PP,Producer Prices,51,Armenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2020,2020,7021,Annual value,USD,301.7,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),112,Maize (corn),1991,1991,7021,Annual value,USD,129.3,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),112,Maize (corn),1992,1992,7021,Annual value,USD,125.6,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),112,Maize (corn),1993,1993,7021,Annual value,USD,138.7,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),112,Maize (corn),1994,1994,7021,Annual value,USD,145.5,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),112,Maize (corn),1995,1995,7021,Annual value,USD,181.6,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),112,Maize (corn),1996,1996,7021,Annual value,USD,174.5,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),112,Maize (corn),1997,1997,7021,Annual value,USD,148.4,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),112,Maize (corn),1998,1998,7021,Annual value,USD,127.5,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),112,Maize (corn),1999,1999,7021,Annual value,USD,115.5,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),112,Maize (corn),2000,2000,7021,Annual value,USD,88.7,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),112,Maize (corn),2001,2001,7021,Annual value,USD,97.2,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),112,Maize (corn),2002,2002,7021,Annual value,USD,107.6,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),112,Maize (corn),2003,2003,7021,Annual value,USD,151.1,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),112,Maize (corn),2004,2004,7021,Annual value,USD,164,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),112,Maize (corn),2005,2005,7021,Annual value,USD,147.4,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),112,Maize (corn),2006,2006,7021,Annual value,USD,146.8,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),112,Maize (corn),2007,2007,7021,Annual value,USD,207.5,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),112,Maize (corn),2009,2009,7021,Annual value,USD,220.7,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),112,Maize (corn),2011,2011,7021,Annual value,USD,267.2,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),112,Maize (corn),2012,2012,7021,Annual value,USD,259.9,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),112,Maize (corn),2013,2013,7021,Annual value,USD,229.8,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),112,Maize (corn),2014,2014,7021,Annual value,USD,267.7,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),112,Maize (corn),2015,2015,7021,Annual value,USD,247.9,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),112,Maize (corn),2016,2016,7021,Annual value,USD,242.3,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),112,Maize (corn),2017,2017,7021,Annual value,USD,245.3,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),112,Maize (corn),2018,2018,7021,Annual value,USD,251.8,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),112,Maize (corn),2019,2019,7021,Annual value,USD,303.1,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),112,Maize (corn),2020,2020,7021,Annual value,USD,329.8,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),112,Maize (corn),2021,2021,7021,Annual value,USD,278.9,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1991,1991,7021,Annual value,USD,215,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1992,1992,7021,Annual value,USD,207.1,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1993,1993,7021,Annual value,USD,208.1,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1994,1994,7021,Annual value,USD,214.9,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1995,1995,7021,Annual value,USD,212,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1996,1996,7021,Annual value,USD,249.6,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1997,1997,7021,Annual value,USD,223.4,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1998,1998,7021,Annual value,USD,181.6,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1999,1999,7021,Annual value,USD,178.1,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2000,2000,7021,Annual value,USD,147.3,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2001,2001,7021,Annual value,USD,145.9,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2002,2002,7021,Annual value,USD,173.9,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2003,2003,7021,Annual value,USD,170.6,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2004,2004,7021,Annual value,USD,199.3,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2005,2005,7021,Annual value,USD,233.7,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2006,2006,7021,Annual value,USD,241.7,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2007,2007,7021,Annual value,USD,269.4,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2008,2008,7021,Annual value,USD,404.3,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2009,2009,7021,Annual value,USD,322.1,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2010,2010,7021,Annual value,USD,333,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2011,2011,7021,Annual value,USD,432.2,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2012,2012,7021,Annual value,USD,422.4,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2013,2013,7021,Annual value,USD,375.5,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2014,2014,7021,Annual value,USD,338.9,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2015,2015,7021,Annual value,USD,281,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),141,Soya beans,1991,1991,7021,Annual value,USD,275.7,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),141,Soya beans,1992,1992,7021,Annual value,USD,258.5,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),141,Soya beans,1993,1993,7021,Annual value,USD,252.3,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),141,Soya beans,1994,1994,7021,Annual value,USD,322.4,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),141,Soya beans,1995,1995,7021,Annual value,USD,295,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),141,Soya beans,1996,1996,7021,Annual value,USD,313,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),141,Soya beans,1997,1997,7021,Annual value,USD,312.5,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),141,Soya beans,1998,1998,7021,Annual value,USD,260.7,A,Official figure
PP,Producer Prices,36,Australia,5532,Producer Price (USD/tonne),141,Soya beans,1999,1999,7021,Annual value,USD,263.2,A,Official figure
